id,year,school,school_composition,school_involvement,sep,sep_alpha,sep_beta,oa_1,oa_2,oa_3,oa_4,tr_1,tr_2,em_1,em_2,em_3,em_4,ia_1,ia_2,wc_1,wc_2,cq_1,cq_2,cq_3,cq_4,cq_5,mb_1,mb_2,dp_1,dp_2,mb_3,mb_4,mb_5
411,10,11,catholic,3,NA,5.440780327991451,39.9163965934302,4,4,3,3,3,3,4,5,4,5,1,2,2,NA,1,1,1,1,2,2,3,3,5,3,2,3
411,11,11,catholic,3,NA,5.440780327991451,39.9163965934302,4,4,3,3,3,3,3,3,4,4,2,2,2,2,2,2,4,1,3,1,3,5,5,3,3,3
412,8,55,protestant,3,NA,10.001448509505039,3.057919082699401,3,2,3,3,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,4,3,4,5,4,3,4
412,9,55,protestant,3,NA,10.001448509505039,3.057919082699401,3,2,3,3,2,2,2,2,3,5,1,1,3,2,3,3,3,1,1,3,3,5,5,3,1,3
412,10,55,protestant,3,NA,10.001448509505039,3.057919082699401,3,3,3,3,3,3,2,2,3,3,2,2,3,3,2,1,3,2,2,3,3,5,5,2,2,2
412,11,55,protestant,3,NA,10.001448509505039,3.057919082699401,3,3,3,3,3,3,2,3,3,5,1,1,3,3,3,3,3,4,3,2,3,4,5,3,3,3
412,12,55,protestant,3,NA,10.001448509505039,3.057919082699401,3,4,4,4,4,4,2,2,4,5,3,2,3,3,3,3,4,3,2,4,3,5,5,3,4,4
413,8,52,catholic,1,NA,3.6192395359931355,36.43334353552604,3,3,4,3,4,3,2,2,3,3,1,1,3,3,1,2,2,1,2,2,3,2,3,5,5,4
413,9,52,catholic,1,NA,3.6192395359931355,36.43334353552604,3,3,3,3,3,3,3,2,3,3,1,1,4,4,2,2,2,1,1,4,3,1,1,5,4,3
413,10,52,catholic,1,NA,3.6192395359931355,36.43334353552604,3,3,3,3,3,3,2,2,2,2,1,2,3,3,2,2,2,1,1,3,3,3,3,3,3,3
416,8,56,catholic,3,0,NA,NA,2,2,2,2,4,3,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,5,4,4
416,9,56,catholic,3,0,NA,NA,2,1,1,1,3,2,1,1,1,1,4,5,1,1,1,1,1,1,1,1,2,4,3,4,3,2
416,10,56,catholic,3,0,NA,NA,1,1,1,1,1,1,5,4,2,1,3,3,1,1,1,1,1,1,1,2,2,2,4,5,3,3
416,11,56,catholic,3,0,NA,NA,3,1,1,1,2,2,3,3,1,1,3,4,1,1,1,1,1,1,1,3,1,3,5,5,2,2
416,12,56,catholic,3,0,NA,NA,1,1,1,1,1,1,5,5,1,1,5,5,1,1,1,1,1,1,1,1,1,5,5,3,3,3
417,8,17,catholic,2,NA,2.9579931336228356,55.858943726659604,5,4,5,4,5,5,3,2,4,5,2,2,4,5,4,1,1,2,2,5,5,4,5,5,1,5
417,9,17,catholic,2,NA,2.9579931336228356,55.858943726659604,5,3,5,3,5,5,2,2,3,5,1,1,4,5,3,3,1,2,2,5,5,5,5,5,5,5
417,10,17,catholic,2,NA,2.9579931336228356,55.858943726659604,5,5,5,4,5,5,2,3,3,5,1,1,5,5,5,3,2,2,2,5,5,5,5,5,5,5
417,12,17,catholic,2,NA,2.9579931336228356,55.858943726659604,4,4,4,4,5,5,3,3,4,5,1,1,4,4,3,3,3,2,3,5,5,4,5,5,5,5
418,8,22,protestant,1,NA,0.9214372667157666,6.197223851296806,4,3,4,3,3,4,2,4,4,5,1,1,5,5,2,2,1,1,4,5,5,4,4,5,5,5
418,9,22,protestant,1,NA,0.9214372667157666,6.197223851296806,4,3,3,3,3,3,2,3,4,4,1,1,3,3,2,2,2,2,2,4,4,3,4,4,5,4
418,10,22,protestant,1,NA,0.9214372667157666,6.197223851296806,3,3,3,3,3,3,3,3,3,4,3,4,3,3,2,3,2,2,2,3,4,2,3,4,3,4
419,8,3,catholic,2,NA,1.1585018062179746,12.859034205160569,4,3,3,4,4,3,5,1,1,4,1,1,3,3,1,1,5,1,1,4,5,1,1,5,5,5
419,9,3,catholic,2,NA,1.1585018062179746,12.859034205160569,4,5,5,5,3,3,3,2,3,3,1,1,3,4,1,3,1,2,5,4,4,2,5,5,1,3
419,11,3,catholic,2,NA,1.1585018062179746,12.859034205160569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,8,48,catholic,3,0,NA,NA,4,3,5,4,4,4,4,5,3,5,1,1,3,2,5,5,5,5,5,5,5,2,3,5,5,4
420,9,48,catholic,3,0,NA,NA,3,3,4,4,4,4,4,4,3,4,1,1,3,3,5,5,4,1,1,4,3,3,4,4,3,3
420,11,48,catholic,3,0,NA,NA,5,5,5,5,5,5,5,5,1,5,1,1,4,3,5,5,5,4,3,5,5,1,5,4,4,4
420,12,48,catholic,3,0,NA,NA,3,3,3,4,4,4,4,4,4,3,2,1,3,3,3,4,4,2,3,3,3,4,4,4,3,4
421,8,27,catholic,3,1,NA,NA,4,5,4,4,4,4,5,4,4,4,1,1,4,5,5,4,4,5,5,5,5,4,NA,4,5,5
421,9,27,catholic,3,1,NA,NA,3,3,4,4,4,3,3,3,3,4,1,1,3,4,2,4,3,3,4,5,5,5,5,5,5,5
421,10,27,catholic,3,1,NA,NA,3,3,3,3,4,4,3,3,1,4,1,1,3,4,1,3,1,2,2,5,5,5,5,4,4,4
421,11,27,catholic,3,1,NA,NA,3,3,3,3,4,4,5,4,1,4,1,1,3,3,3,3,4,3,3,3,3,2,3,5,5,5
421,12,27,catholic,3,1,NA,NA,3,3,3,4,4,4,3,3,3,4,1,1,3,3,4,4,3,2,3,4,4,5,5,4,5,5
423,8,56,catholic,3,NA,9.571268473424961,108.56200856362719,2,1,4,3,3,3,1,2,2,5,1,1,3,3,1,1,2,1,1,5,4,2,5,4,1,5
423,9,56,catholic,3,NA,9.571268473424961,108.56200856362719,1,4,4,3,2,3,1,1,2,5,1,4,2,3,1,1,1,1,1,3,2,4,5,5,5,4
423,10,56,catholic,3,NA,9.571268473424961,108.56200856362719,2,4,3,3,3,3,1,3,1,4,1,2,3,3,2,1,1,1,1,2,2,3,NA,4,4,4
423,11,56,catholic,3,NA,9.571268473424961,108.56200856362719,4,4,4,4,3,3,4,4,3,5,1,1,4,4,4,4,5,5,5,3,3,5,5,5,5,5
423,12,56,catholic,3,NA,9.571268473424961,108.56200856362719,5,4,5,4,4,4,5,5,5,5,1,1,4,4,4,4,5,5,5,4,4,5,5,3,5,5
424,8,41,protestant,1,NA,0.4249838335800534,5.672785375121562,2,1,3,1,1,2,5,1,4,3,3,4,1,1,2,1,1,1,1,3,4,3,NA,5,5,1
424,9,41,protestant,1,NA,0.4249838335800534,5.672785375121562,4,1,4,4,4,4,2,3,5,5,1,1,4,2,1,1,1,1,1,5,5,5,5,3,5,3
424,10,41,protestant,1,NA,0.4249838335800534,5.672785375121562,4,1,4,3,2,NA,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,2,1
424,11,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,1,2,2,1,2,1,1,1,1,1,5,1,1,1,1,1,1,1,3,3,1,1,5,3,4
424,12,41,protestant,1,NA,0.4249838335800534,5.672785375121562,5,1,4,3,3,3,5,4,3,5,1,1,2,2,1,1,1,1,1,2,1,3,4,4,3,3
425,9,44,catholic,3,NA,8.644433148514347,10.77451418216717,5,5,5,5,5,5,4,5,4,5,1,1,3,3,3,5,5,4,5,4,3,5,5,5,5,5
425,10,44,catholic,3,NA,8.644433148514347,10.77451418216717,5,5,5,3,5,5,5,5,3,5,1,1,5,5,5,5,5,4,3,5,5,5,5,5,5,5
425,11,44,catholic,3,NA,8.644433148514347,10.77451418216717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,8,15,protestant,3,NA,3.096397881568961,3.6269104616506382,4,3,3,2,2,3,5,5,5,5,5,5,4,4,1,5,2,2,2,2,4,5,5,2,5,4
428,9,15,protestant,3,NA,3.096397881568961,3.6269104616506382,5,5,5,4,3,3,4,4,3,5,2,2,5,5,3,3,5,3,3,5,5,5,4,5,5,5
428,10,15,protestant,3,NA,3.096397881568961,3.6269104616506382,NA,NA,NA,NA,NA,NA,4,5,5,5,2,2,3,3,3,5,1,3,3,5,5,5,5,2,4,4
428,11,15,protestant,3,NA,3.096397881568961,3.6269104616506382,NA,NA,NA,NA,NA,NA,3,5,3,4,4,3,NA,NA,4,5,3,2,2,4,4,NA,NA,NA,NA,NA
428,12,15,protestant,3,NA,3.096397881568961,3.6269104616506382,4,4,3,3,3,3,3,5,3,5,3,2,3,3,1,2,1,1,1,3,4,4,4,4,3,5
429,8,19,protestant,3,1,NA,NA,4,2,4,5,4,3,1,1,1,4,1,1,3,3,3,1,1,1,1,5,5,5,5,5,1,5
429,9,19,protestant,3,1,NA,NA,4,2,5,5,2,NA,3,3,3,3,3,3,3,3,3,3,3,2,2,5,5,3,5,5,1,NA
429,10,19,protestant,3,1,NA,NA,5,3,4,5,5,5,3,3,1,4,1,1,3,3,2,1,1,1,1,5,5,5,5,5,5,5
429,11,19,protestant,3,1,NA,NA,4,5,5,5,4,4,3,2,1,4,1,1,4,4,5,4,4,4,5,3,5,4,3,5,5,NA
429,12,19,protestant,3,1,NA,NA,5,5,5,5,3,3,2,1,2,3,1,1,3,3,5,5,5,3,5,2,5,1,1,5,3,4
430,8,34,protestant,3,NA,4.7753099105051895,4.086017286427854,4,3,5,4,4,2,3,3,4,4,1,1,4,3,2,3,1,1,2,3,4,3,5,5,3,5
430,9,34,protestant,3,NA,4.7753099105051895,4.086017286427854,4,3,3,4,4,4,2,3,4,4,1,1,3,2,1,1,1,1,1,4,4,4,3,5,2,4
430,10,34,protestant,3,NA,4.7753099105051895,4.086017286427854,3,4,3,4,4,4,3,3,3,3,1,1,3,3,3,2,1,1,2,5,5,4,5,4,3,3
431,8,27,catholic,3,NA,45.672284447874915,2.273633587735846,4,4,4,5,4,4,3,3,3,5,1,1,2,4,2,2,2,1,1,5,3,5,5,4,5,4
431,9,27,catholic,3,NA,45.672284447874915,2.273633587735846,5,5,5,4,4,4,4,5,1,5,1,1,4,4,2,5,5,3,5,2,4,4,5,5,5,4
431,12,27,catholic,3,NA,45.672284447874915,2.273633587735846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,8,6,catholic,1,NA,0.6079835426149357,42.06396588607458,5,3,3,3,3,3,1,4,4,5,1,1,4,3,1,1,1,1,2,3,5,5,5,3,5,5
433,9,6,catholic,1,NA,0.6079835426149357,42.06396588607458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,11,6,catholic,1,NA,0.6079835426149357,42.06396588607458,4,4,4,3,3,4,4,4,4,5,1,2,3,3,1,2,3,1,1,5,5,3,5,5,4,4
433,12,6,catholic,1,NA,0.6079835426149357,42.06396588607458,NA,3,3,3,3,3,2,4,4,4,2,2,1,1,3,2,2,1,1,5,5,5,5,5,5,5
434,8,27,catholic,3,1,NA,NA,3,3,3,3,2,3,1,3,2,3,2,3,2,2,1,1,1,1,1,3,4,5,5,5,5,5
434,9,27,catholic,3,1,NA,NA,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,4,4,4,4,5,5,5
434,10,27,catholic,3,1,NA,NA,3,3,3,3,4,3,1,2,3,3,1,1,3,3,1,2,1,1,2,5,5,5,5,5,5,5
434,11,27,catholic,3,1,NA,NA,5,5,5,5,3,3,4,5,4,4,3,3,5,5,3,2,1,1,1,5,5,5,5,5,5,5
434,12,27,catholic,3,1,NA,NA,4,5,5,5,5,5,3,3,3,4,1,1,4,5,4,3,5,3,4,4,4,5,5,5,4,4
435,8,41,protestant,1,NA,0.4249838335800534,5.672785375121562,5,3,5,5,4,4,2,2,5,5,1,1,5,5,2,5,5,3,5,3,4,NA,NA,5,5,5
435,9,41,protestant,1,NA,0.4249838335800534,5.672785375121562,5,2,4,5,4,3,2,2,5,4,2,1,5,5,4,4,5,2,3,4,3,3,5,5,1,5
435,10,41,protestant,1,NA,0.4249838335800534,5.672785375121562,5,3,5,5,4,3,1,1,5,5,1,1,5,5,1,2,3,3,3,2,1,3,3,5,5,5
435,11,41,protestant,1,NA,0.4249838335800534,5.672785375121562,5,3,5,5,5,5,1,1,5,5,2,2,5,5,1,1,2,1,2,5,5,1,1,5,5,5
436,8,9,protestant,3,NA,5.559434328326015,3.726573000148754,4,5,3,5,4,4,3,2,4,5,1,1,5,4,5,3,2,5,5,4,4,5,5,5,5,5
436,9,9,protestant,3,NA,5.559434328326015,3.726573000148754,3,3,3,3,3,3,4,4,3,5,1,1,3,3,5,3,2,5,5,5,5,5,5,5,5,5
436,11,9,protestant,3,NA,5.559434328326015,3.726573000148754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA
436,12,9,protestant,3,NA,5.559434328326015,3.726573000148754,3,3,3,3,3,3,3,5,3,4,1,1,3,3,3,3,4,3,3,5,3,5,5,4,4,4
437,8,10,protestant,3,NA,1.840253106493217,15.625487853734317,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
437,9,10,protestant,3,NA,1.840253106493217,15.625487853734317,1,2,2,2,NA,NA,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,2,3,NA,NA,NA
437,10,10,protestant,3,NA,1.840253106493217,15.625487853734317,2,2,2,2,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,3,5,3,3
438,8,25,catholic,3,NA,5.4816761871166,16.08055713381356,4,4,3,4,3,3,3,3,4,5,1,2,4,3,3,4,3,2,3,2,4,4,5,5,4,4
438,9,25,catholic,3,NA,5.4816761871166,16.08055713381356,5,4,3,4,2,3,2,4,3,3,1,1,4,3,3,3,3,3,3,2,4,3,5,NA,4,4
439,8,41,protestant,1,NA,0.4249838335800534,5.672785375121562,2,1,2,2,2,2,1,2,1,2,NA,NA,2,2,1,1,1,1,1,2,2,4,4,2,2,2
439,9,41,protestant,1,NA,0.4249838335800534,5.672785375121562,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,3,3,2,3
439,10,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,2,2,2,2,2,2,NA,2,2,1,2,3,3,3,3,2,3,3,2,2,3,3,3,2,2
439,11,41,protestant,1,NA,0.4249838335800534,5.672785375121562,1,2,3,3,3,3,1,1,1,1,1,3,2,2,3,3,3,3,3,1,1,1,1,2,2,2
442,8,15,protestant,3,NA,7.0755156471615255,4.897081788550679,4,4,4,3,4,4,2,3,3,3,1,1,3,3,4,3,2,3,2,3,4,2,3,3,3,3
442,9,15,protestant,3,NA,7.0755156471615255,4.897081788550679,5,4,5,5,5,4,3,1,3,3,1,1,5,5,3,4,4,3,4,5,5,4,5,5,5,5
442,10,15,protestant,3,NA,7.0755156471615255,4.897081788550679,5,4,5,5,5,5,5,5,5,5,1,1,5,5,3,5,4,4,5,5,5,3,3,3,3,3
442,11,15,protestant,3,NA,7.0755156471615255,4.897081788550679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,5,5,5,3,5,NA,NA,NA,NA,NA,NA,NA
443,8,46,catholic,3,NA,10.827319156640135,12.914937100672894,3,3,3,3,2,2,2,3,2,3,1,1,3,3,1,3,1,2,2,3,3,2,2,4,3,3
443,9,46,catholic,3,NA,10.827319156640135,12.914937100672894,3,3,4,3,4,4,2,2,3,4,1,1,3,3,1,3,3,2,2,3,3,2,2,4,3,3
443,10,46,catholic,3,NA,10.827319156640135,12.914937100672894,4,2,4,3,3,3,1,1,1,2,1,2,2,2,1,3,2,1,1,3,2,3,3,4,3,1
444,8,25,catholic,3,NA,5.4816761871166,16.08055713381356,NA,NA,NA,NA,3,2,3,4,2,1,1,4,4,3,4,5,5,1,2,1,3,5,1,2,4,3
444,9,25,catholic,3,NA,5.4816761871166,16.08055713381356,3,4,2,2,3,2,3,1,5,1,1,1,2,2,NA,2,2,1,4,1,1,4,1,3,4,2
444,10,25,catholic,3,NA,5.4816761871166,16.08055713381356,3,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,1,1,5,1,1,3,2,1,1,3
444,12,25,catholic,3,NA,5.4816761871166,16.08055713381356,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,5,4,3,5,1,1,5,5,1,1,1
446,8,55,protestant,3,NA,10.96817600331497,4.325125512354054,4,2,4,3,4,4,4,4,5,5,2,1,4,4,2,2,2,2,2,5,5,2,3,3,4,4
446,9,55,protestant,3,NA,10.96817600331497,4.325125512354054,5,5,5,5,4,3,4,3,5,5,1,1,4,4,1,3,3,2,4,5,5,3,4,5,5,4
446,10,55,protestant,3,NA,10.96817600331497,4.325125512354054,5,4,5,5,5,5,3,4,5,5,1,1,5,5,2,4,4,3,2,5,5,1,5,5,5,5
446,11,55,protestant,3,NA,10.96817600331497,4.325125512354054,5,2,5,4,3,4,3,4,5,5,1,1,5,5,2,2,4,1,3,4,5,1,5,5,5,5
446,12,55,protestant,3,NA,10.96817600331497,4.325125512354054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,8,46,catholic,3,1,NA,NA,2,1,3,1,3,2,4,5,1,5,1,1,2,2,2,1,2,1,1,4,3,4,5,3,5,5
447,9,46,catholic,3,1,NA,NA,1,2,2,3,2,1,4,2,2,3,1,3,3,3,4,2,1,1,1,3,3,4,5,5,1,1
447,11,46,catholic,3,1,NA,NA,2,1,2,3,3,3,2,3,1,1,2,3,3,3,1,1,1,1,1,5,5,4,4,3,4,4
450,8,3,catholic,2,NA,0.3999414999826967,8.49308230062284,1,1,5,5,3,3,5,1,1,1,1,1,3,5,1,1,1,1,1,1,2,1,1,5,1,1
450,9,3,catholic,2,NA,0.3999414999826967,8.49308230062284,1,1,3,3,1,1,1,1,1,1,1,5,3,3,1,1,1,1,1,1,1,1,4,5,5,5
450,11,3,catholic,2,NA,0.3999414999826967,8.49308230062284,3,2,2,1,2,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5
451,8,54,catholic,1,NA,1.0753307178005869,74.80736863453815,5,5,5,5,3,3,4,4,5,5,1,1,5,5,1,1,1,1,1,5,5,4,5,4,5,5
451,9,54,catholic,1,NA,1.0753307178005869,74.80736863453815,5,5,5,5,5,5,2,2,5,5,1,1,5,5,1,1,1,1,1,5,5,5,5,5,5,5
451,10,54,catholic,1,NA,1.0753307178005869,74.80736863453815,5,5,5,4,5,5,5,5,5,5,1,1,4,4,1,2,2,1,1,5,3,5,5,5,5,5
451,12,54,catholic,1,NA,1.0753307178005869,74.80736863453815,5,5,5,5,5,5,4,5,5,5,1,1,5,5,3,3,4,3,1,5,5,4,5,5,4,5
453,8,3,catholic,2,NA,1.1585018062179746,12.859034205160569,1,1,1,2,1,1,NA,NA,NA,NA,5,5,2,1,1,1,1,1,2,5,3,1,1,5,5,5
453,9,3,catholic,2,NA,1.1585018062179746,12.859034205160569,5,5,5,5,5,5,5,5,1,5,1,1,5,5,1,4,1,5,5,4,5,5,4,5,5,5
454,8,41,protestant,1,NA,0.4249838335800534,5.672785375121562,1,1,3,2,3,3,2,1,3,5,1,1,2,2,1,1,1,1,1,2,2,4,5,3,3,3
454,9,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,1,3,3,2,2,1,1,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1
454,10,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,3,3,3,3,3
454,11,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,3,1,2,2,2,1,1,1,4,1,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3
454,12,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,3
455,8,3,catholic,2,NA,0.3999414999826967,8.49308230062284,4,4,5,5,3,3,5,3,1,5,1,1,3,3,1,1,1,1,1,1,5,1,5,5,5,3
455,9,3,catholic,2,NA,0.3999414999826967,8.49308230062284,5,5,4,4,3,3,3,3,5,4,1,1,3,3,1,1,1,1,1,1,5,5,5,5,5,3
455,11,3,catholic,2,NA,0.3999414999826967,8.49308230062284,4,2,2,2,4,4,2,4,1,3,1,1,1,3,1,1,1,1,1,1,5,2,5,1,2,3
455,12,3,catholic,2,NA,0.3999414999826967,8.49308230062284,5,5,5,5,5,5,5,1,5,5,1,1,5,5,1,1,1,1,1,5,5,3,5,5,5,5
458,8,3,catholic,2,NA,0.3999414999826967,8.49308230062284,5,4,4,4,4,4,3,NA,3,5,1,1,4,4,2,1,1,1,2,4,3,5,5,4,2,3
458,9,3,catholic,2,NA,0.3999414999826967,8.49308230062284,3,5,3,3,3,4,5,5,NA,5,1,1,3,3,1,1,3,1,2,3,4,3,3,3,3,3
458,11,3,catholic,2,NA,0.3999414999826967,8.49308230062284,1,2,2,1,1,1,1,1,1,1,1,1,1,1,NA,4,1,2,3,5,3,1,1,5,1,1
458,12,3,catholic,2,NA,0.3999414999826967,8.49308230062284,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
459,8,49,catholic,1,NA,6.22541083209978,51.471665250864874,5,5,5,5,5,3,4,4,2,5,1,1,4,3,1,5,5,3,3,4,5,2,5,5,5,4
459,9,49,catholic,1,NA,6.22541083209978,51.471665250864874,1,3,3,3,3,3,2,2,5,4,1,5,3,3,1,2,2,2,2,1,3,1,2,5,5,2
459,10,49,catholic,1,NA,6.22541083209978,51.471665250864874,1,1,3,2,2,2,2,2,1,3,2,3,2,1,1,1,1,2,2,1,2,1,1,3,2,1
459,11,49,catholic,1,NA,6.22541083209978,51.471665250864874,2,2,2,3,2,2,1,2,1,3,2,3,3,3,1,1,3,2,1,1,2,5,5,5,1,1
459,12,49,catholic,1,NA,6.22541083209978,51.471665250864874,4,3,2,3,3,1,4,2,2,3,3,3,1,3,1,2,2,3,3,3,3,NA,2,1,3,3
460,8,3,catholic,2,NA,1.1585018062179746,12.859034205160569,4,4,4,5,4,4,4,4,5,4,1,1,5,5,1,3,3,2,5,5,5,4,5,5,1,5
460,9,3,catholic,2,NA,1.1585018062179746,12.859034205160569,4,5,4,4,4,4,3,3,3,3,1,1,4,4,1,3,4,2,5,1,5,3,5,1,1,3
460,11,3,catholic,2,NA,1.1585018062179746,12.859034205160569,3,4,3,3,NA,NA,2,3,3,3,3,4,5,5,3,3,4,2,2,3,5,4,5,NA,NA,NA
460,12,3,catholic,2,NA,1.1585018062179746,12.859034205160569,5,5,4,5,4,4,4,4,4,4,2,2,5,5,5,4,5,4,5,5,5,1,1,5,5,5
461,8,52,catholic,1,NA,3.6192395359931355,36.43334353552604,3,3,3,3,3,3,2,2,4,3,3,3,2,3,3,2,1,2,2,2,2,3,NA,3,4,3
461,9,52,catholic,1,NA,3.6192395359931355,36.43334353552604,1,4,1,1,3,NA,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,5,1,2,2,1
461,10,52,catholic,1,NA,3.6192395359931355,36.43334353552604,3,5,3,3,3,3,2,5,3,1,1,1,3,3,2,2,2,2,2,4,3,5,5,4,1,1
461,12,52,catholic,1,NA,3.6192395359931355,36.43334353552604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,8,2,catholic,2,NA,0.2857574993709271,1.5713003170179412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,1,NA,NA,1,1,1,1,1,3,3,2,1,1
462,9,2,catholic,2,NA,0.2857574993709271,1.5713003170179412,2,2,3,3,NA,3,3,3,3,3,4,4,2,1,1,1,1,1,1,2,3,2,3,3,3,4
462,10,2,catholic,2,NA,0.2857574993709271,1.5713003170179412,3,3,3,4,4,4,2,3,2,3,2,2,3,3,1,1,1,2,1,3,4,2,3,4,4,4
462,11,2,catholic,2,NA,0.2857574993709271,1.5713003170179412,3,3,3,4,3,3,2,1,3,4,3,3,3,3,2,1,1,1,1,3,2,2,5,5,5,5
463,8,3,catholic,2,NA,0.3999414999826967,8.49308230062284,1,4,2,4,3,4,1,1,1,1,1,1,3,1,4,1,3,1,1,5,5,1,1,5,5,5
463,9,3,catholic,2,NA,0.3999414999826967,8.49308230062284,2,4,4,3,4,3,1,1,2,2,1,1,3,4,2,1,1,1,1,3,5,3,3,3,2,4
463,11,3,catholic,2,NA,0.3999414999826967,8.49308230062284,3,4,4,3,4,5,3,2,5,3,3,1,3,3,2,3,5,4,1,3,5,4,3,3,4,3
464,8,49,catholic,1,1,NA,NA,3,2,3,3,2,3,2,2,3,2,2,2,2,3,1,1,1,1,1,2,1,4,4,2,2,2
464,9,49,catholic,1,1,NA,NA,3,2,3,3,2,2,4,2,3,2,1,2,2,2,1,1,1,1,1,3,2,4,4,4,2,2
464,10,49,catholic,1,1,NA,NA,3,1,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,3,5,2,4
464,11,49,catholic,1,1,NA,NA,3,1,3,3,2,2,3,2,4,5,1,1,1,1,1,1,1,1,1,3,2,5,4,3,4,4
464,12,49,catholic,1,1,NA,NA,3,2,3,3,3,3,2,1,3,3,1,1,1,1,1,1,1,1,1,2,3,5,5,4,3,2
465,8,25,catholic,3,1,NA,NA,4,2,3,4,4,4,2,NA,3,4,1,1,3,3,3,1,1,1,1,3,3,3,3,3,3,3
465,9,25,catholic,3,1,NA,NA,4,3,3,3,4,4,3,3,3,3,1,1,3,2,2,2,3,2,2,3,3,2,5,4,4,4
465,10,25,catholic,3,1,NA,NA,4,3,3,3,3,3,3,2,3,4,1,1,3,3,3,3,3,3,3,NA,NA,4,4,3,3,3
465,11,25,catholic,3,1,NA,NA,4,4,4,4,4,4,3,4,2,4,1,1,3,3,3,3,3,3,3,4,4,NA,4,5,4,4
466,8,3,catholic,2,NA,1.1585018062179746,12.859034205160569,4,5,3,4,3,2,3,3,3,4,5,2,2,3,2,1,4,1,1,5,5,1,5,5,2,3
466,9,3,catholic,2,NA,1.1585018062179746,12.859034205160569,2,5,3,4,4,3,1,1,1,1,2,1,2,2,3,2,1,3,5,2,1,4,4,5,2,4
467,8,9,protestant,3,NA,5.559434328326015,3.726573000148754,3,3,3,3,3,3,1,1,1,1,1,1,3,NA,3,2,1,1,2,5,5,5,5,5,3,5
467,9,9,protestant,3,NA,5.559434328326015,3.726573000148754,3,3,3,3,3,3,2,3,3,2,1,1,2,2,2,2,1,1,2,3,3,4,5,5,3,3
467,12,9,protestant,3,NA,5.559434328326015,3.726573000148754,3,3,3,3,3,3,1,1,1,3,1,1,3,3,2,1,1,1,1,3,3,3,3,3,3,3
468,8,6,catholic,1,NA,1.8592631480728075,48.629317099794235,3,3,4,4,2,2,1,1,4,5,1,1,3,2,3,3,4,2,2,4,3,4,5,4,2,5
468,9,6,catholic,1,NA,1.8592631480728075,48.629317099794235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
